dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_DOM_SPE_fou_acq_r01_6b1626,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,37.5,42.5,7.5,0.00422,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r02_bd1c69,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,37.5,42.5,12.5,0.00422,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r03_f2f42e,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,25.0,85.0,7.5,0.00424,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r04_1e7fe9,merger,integrative,DOMINANCE,SPEC_NOCOT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,214.0,58.0,514.0,358.0,872.0,0.5894495412844036,7.5,25.0,7.5,12.5,35.0,86.0,0.00155,,0
merger_DOM_SPE_acq_fou_r00_06905a,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,71.0,52.5,0.0033900000000000002,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r01_be8145,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,42.5,22.5,0.00351,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r02_2da8ec,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",13,-146.0,426.0,154.0,726.0,880.0,0.175,0.0,0.0,0.0,0.0,67.5,47.5,0.00325,Agent A (acquirer) accepted a deal below BATNA (154.0 < 300.0).,0
merger_DOM_SPE_acq_fou_r03_f6ce1b,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,12.5,62.5,7.5,0.0027600000000000003,Impasse: both agents take BATNA.,0
merger_DOM_SPE_acq_fou_r04_3345a9,merger,integrative,DOMINANCE,SPEC_COT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""40"", ""founder_equity_pct"": ""0"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",4,420.0,-260.0,720.0,40.0,760.0,0.9473684210526315,0.0,0.0,7.5,0.0,37.5,70.0,0.0008499999999999998,Agent B (founder) accepted a deal below BATNA (40.0 < 300.0).,0
merger_DOM_SPE_fou_acq_r00_a5dacc,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,426.0,-146.0,726.0,154.0,880.0,0.825,0.0,0.0,0.0,0.0,52.5,42.5,0.0034599999999999995,Agent B (acquirer) accepted a deal below BATNA (154.0 < 300.0).,0
merger_DOM_SPE_fou_acq_r01_66752c,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,414.0,-86.0,714.0,214.0,928.0,0.7693965517241379,2.5,0.0,0.0,0.0,52.5,76.0,0.0036799999999999997,Agent B (acquirer) accepted a deal below BATNA (214.0 < 300.0).,0
merger_DOM_SPE_fou_acq_r02_d2a230,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,47.5,0.0038900000000000007,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r03_177ffd,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,72.5,47.5,0.0036100000000000004,Impasse: both agents take BATNA.,0
merger_DOM_SPE_fou_acq_r04_bc51da,merger,integrative,DOMINANCE,SPEC_COT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""20"", ""integration_months"": ""6"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",14,466.0,-186.0,766.0,114.0,880.0,0.8704545454545455,0.0,0.0,0.0,0.0,76.0,67.5,0.0035099999999999997,Agent B (acquirer) accepted a deal below BATNA (114.0 < 300.0).,0
merger_COT_COT_acq_fou_r00_73b194,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 55, ""founder_equity_pct"": 15, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",3,14.0,210.0,314.0,510.0,824.0,0.38106796116504854,7.5,0.0,12.5,0.0,42.5,47.5,0.00082,,0
merger_COT_COT_acq_fou_r01_46f31c,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,46.0,0.00335,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r02_072347,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,66.0,61.0,0.003480000000000001,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r03_0a3599,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,26.0,0.0035100000000000005,Impasse: both agents take BATNA.,0
merger_COT_COT_acq_fou_r04_396a86,merger,integrative,COT_ONLY,COT_ONLY,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,42.5,0.00354,Impasse: both agents take BATNA.,0
merger_COT_COT_fou_acq_r00_9f1142,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 0, ""integration_months"": 6, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",14,190.0,-14.0,490.0,286.0,776.0,0.6314432989690721,0.0,0.0,0.0,0.0,22.5,37.5,0.0034000000000000007,Agent B (acquirer) accepted a deal below BATNA (286.0 < 300.0).,0
merger_COT_COT_fou_acq_r01_0f2df5,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 20, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",14,274.0,-50.0,574.0,250.0,824.0,0.6966019417475728,0.0,0.0,2.5,7.5,42.5,42.5,0.00371,Agent B (acquirer) accepted a deal below BATNA (250.0 < 300.0).,0
merger_COT_COT_fou_acq_r02_942910,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""45"", ""founder_equity_pct"": ""0"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",12,-196.0,280.0,104.0,580.0,684.0,0.15204678362573099,0.0,0.0,0.0,0.0,22.5,67.5,0.0027799999999999995,Agent A (founder) accepted a deal below BATNA (104.0 < 300.0).,0
merger_COT_COT_fou_acq_r03_1723e0,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 10, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",14,226.0,-2.0,526.0,298.0,824.0,0.6383495145631068,0.0,0.0,0.0,0.0,52.5,72.5,0.00318,Agent B (acquirer) accepted a deal below BATNA (298.0 < 300.0).,0
merger_COT_COT_fou_acq_r04_d53d83,merger,integrative,COT_ONLY,COT_ONLY,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,37.5,62.5,0.0034700000000000004,Impasse: both agents take BATNA.,0
merger_COT_SPE_acq_fou_r00_11a3ed,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",12,106.0,10.0,406.0,310.0,716.0,0.5670391061452514,7.5,2.5,7.5,22.5,52.5,76.0,0.0033900000000000002,,0
merger_COT_SPE_acq_fou_r01_3297f0,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 65, ""founder_equity_pct"": 10, ""integration_months"": 18, ""brand_retention_yrs"": 0, ""esg_clause"": 2}",8,42.0,74.0,342.0,374.0,716.0,0.4776536312849162,0.0,0.0,7.5,25.0,71.0,87.5,0.0023000000000000004,,0
merger_COT_SPE_acq_fou_r02_2f9f61,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,37.5,71.0,12.5,0.0044800000000000005,Impasse: both agents take BATNA.,0
merger_COT_SPE_acq_fou_r03_2d5ca8,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 65, ""founder_equity_pct"": 0, ""integration_months"": 18, ""brand_retention_yrs"": 0, ""esg_clause"": 2}",8,90.0,26.0,390.0,326.0,716.0,0.5446927374301676,0.0,0.0,7.5,25.0,65.0,87.5,0.00223,,0
merger_COT_SPE_acq_fou_r04_fca190,merger,integrative,COT_ONLY,SPEC_NOCOT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 15, ""integration_months"": 18, ""brand_retention_yrs"": 0, ""esg_clause"": 1}",12,8.0,8.0,308.0,308.0,616.0,0.5,7.5,2.5,12.5,25.0,57.5,86.0,0.0034999999999999996,,0
merger_COT_SPE_fou_acq_r00_a6ed21,merger,integrative,COT_ONLY,SPEC_NOCOT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""10"", ""esg_clause"": ""2""}",12,390.0,54.0,690.0,354.0,1044.0,0.6609195402298851,0.0,0.0,7.5,25.0,47.5,86.0,0.00366,,0
merger_COT_SPE_fou_acq_r01_690b7c,merger,integrative,COT_ONLY,SPEC_NOCOT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",12,198.0,74.0,498.0,374.0,872.0,0.5711009174311926,0.0,0.0,7.5,15.0,56.0,87.5,0.0034399999999999995,,0
merger_COT_SPE_fou_acq_r02_110e43,merger,integrative,COT_ONLY,SPEC_NOCOT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,226.0,114.0,526.0,414.0,940.0,0.5595744680851064,0.0,0.0,7.5,5.0,42.5,91.0,0.00114,,0
merger_COT_SPE_fou_acq_r03_0b1334,merger,integrative,COT_ONLY,SPEC_NOCOT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,25.0,67.5,7.5,0.00467,Impasse: both agents take BATNA.,0
merger_COT_SPE_fou_acq_r04_1c5e63,merger,integrative,COT_ONLY,SPEC_NOCOT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",8,262.0,10.0,562.0,310.0,872.0,0.6444954128440367,0.0,0.0,7.5,12.5,47.5,87.5,0.0023,,0
merger_COT_SPE_acq_fou_r00_ccb535,merger,integrative,COT_ONLY,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,37.5,0.0036299999999999995,Impasse: both agents take BATNA.,0
merger_COT_SPE_acq_fou_r01_251ad1,merger,integrative,COT_ONLY,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 65, ""founder_equity_pct"": 5, ""integration_months"": 6, ""brand_retention_yrs"": 0, ""esg_clause"": 1}",14,-104.0,24.0,196.0,324.0,520.0,0.3769230769230769,2.5,0.0,12.5,25.0,57.5,72.5,0.00328,Agent A (acquirer) accepted a deal below BATNA (196.0 < 300.0).,0
merger_COT_SPE_acq_fou_r02_f60605,merger,integrative,COT_ONLY,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 55, ""founder_equity_pct"": 0, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",13,86.0,138.0,386.0,438.0,824.0,0.4684466019417476,0.0,0.0,0.0,0.0,61.0,22.5,0.00332,,0
merger_COT_SPE_acq_fou_r03_ba5ea5,merger,integrative,COT_ONLY,SPEC_COT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,71.0,78.5,0.0037300000000000002,Impasse: both agents take BATNA.,0
merger_COT_SPE_acq_fou_r04_c84286,merger,integrative,COT_ONLY,SPEC_COT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 55, ""founder_equity_pct"": 15, ""integration_months"": 24, ""brand_retention_yrs"": 5, ""esg_clause"": 1}",13,104.0,136.0,404.0,436.0,840.0,0.48095238095238096,0.0,0.0,0.0,0.0,57.5,37.5,0.00344,,0
merger_COT_SPE_fou_acq_r00_51f94f,merger,integrative,COT_ONLY,SPEC_COT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",3,186.0,154.0,486.0,454.0,940.0,0.5170212765957447,12.5,0.0,0.0,0.0,80.0,47.5,0.00083,,0
merger_COT_SPE_fou_acq_r01_eb8f5a,merger,integrative,COT_ONLY,SPEC_COT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 55, ""founder_equity_pct"": 15, ""integration_months"": 24, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",3,186.0,154.0,486.0,454.0,940.0,0.5170212765957447,12.5,0.0,0.0,0.0,72.5,47.5,0.0008900000000000001,,0
merger_COT_SPE_fou_acq_r02_7f2254,merger,integrative,COT_ONLY,SPEC_COT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,274.0,-50.0,574.0,250.0,824.0,0.6966019417475728,0.0,0.0,0.0,0.0,37.5,72.5,0.0046,Agent B (acquirer) accepted a deal below BATNA (250.0 < 300.0).,0
merger_COT_SPE_fou_acq_r03_4054a5,merger,integrative,COT_ONLY,SPEC_COT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 55, ""founder_equity_pct"": 15, ""integration_months"": 24, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",3,186.0,154.0,486.0,454.0,940.0,0.5170212765957447,12.5,0.0,0.0,0.0,82.5,47.5,0.00088,,0
merger_COT_SPE_fou_acq_r04_d820ae,merger,integrative,COT_ONLY,SPEC_COT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 20, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",14,274.0,-50.0,574.0,250.0,824.0,0.6966019417475728,0.0,0.0,0.0,0.0,42.5,72.5,0.0045499999999999985,Agent B (acquirer) accepted a deal below BATNA (250.0 < 300.0).,0
merger_SPE_SPE_acq_fou_r00_ac74f2,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",4,230.0,22.0,530.0,322.0,852.0,0.6220657276995305,22.5,25.0,12.5,25.0,37.5,87.5,0.00101,,0
merger_SPE_SPE_acq_fou_r01_669ad8,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,116.0,36.0,416.0,336.0,752.0,0.5531914893617021,12.5,25.0,12.5,20.0,17.5,87.5,0.0009999999999999998,,0
merger_SPE_SPE_acq_fou_r02_d73025,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,104.0,136.0,404.0,436.0,840.0,0.48095238095238096,17.5,25.0,12.5,7.5,35.0,92.5,0.00098,,0
merger_SPE_SPE_acq_fou_r03_17f0e9,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,104.0,136.0,404.0,436.0,840.0,0.48095238095238096,17.5,25.0,12.5,20.0,42.5,86.5,0.00098,,0
merger_SPE_SPE_acq_fou_r04_52c450,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,104.0,136.0,404.0,436.0,840.0,0.48095238095238096,17.5,25.0,7.5,10.0,42.5,86.5,0.00098,,0
merger_SPE_SPE_fou_acq_r00_9b7b90,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",9,22.0,230.0,322.0,530.0,852.0,0.3779342723004695,12.5,15.0,7.5,25.0,86.0,12.5,0.00286,,0
merger_SPE_SPE_fou_acq_r01_64112c,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,15.0,7.5,25.0,12.5,12.5,0.0055,Impasse: both agents take BATNA.,0
merger_SPE_SPE_fou_acq_r02_a8f725,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",6,64.0,20.0,364.0,320.0,684.0,0.5321637426900585,7.5,5.0,7.5,5.0,17.5,87.5,0.00169,,0
merger_SPE_SPE_fou_acq_r03_da6fee,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",3,186.0,154.0,486.0,454.0,940.0,0.5170212765957447,17.5,0.0,12.5,12.5,87.5,36.0,0.0007,,0
merger_SPE_SPE_fou_acq_r04_a13259,merger,integrative,SPEC_NOCOT,SPEC_NOCOT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",6,64.0,20.0,364.0,320.0,684.0,0.5321637426900585,7.5,22.5,7.5,25.0,17.5,87.5,0.0017100000000000001,,0
merger_SPE_SPE_acq_fou_r00_ca3430,merger,integrative,SPEC_NOCOT,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,52.5,0.0,0.00333,Impasse: both agents take BATNA.,0
merger_SPE_SPE_acq_fou_r01_ee6ff4,merger,integrative,SPEC_NOCOT,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",7,104.0,136.0,404.0,436.0,840.0,0.48095238095238096,12.5,5.0,22.5,12.5,87.5,37.5,0.0018999999999999998,,0
merger_SPE_SPE_acq_fou_r02_8237db,merger,integrative,SPEC_NOCOT,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,37.5,0.0,0.0,7.5,78.5,0.00466,Impasse: both agents take BATNA.,0
merger_SPE_SPE_acq_fou_r03_b08888,merger,integrative,SPEC_NOCOT,SPEC_COT,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""40"", ""founder_equity_pct"": ""0"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",14,470.0,-210.0,770.0,90.0,860.0,0.8953488372093024,7.5,42.5,0.0,0.0,7.5,78.5,0.00457,Agent B (founder) accepted a deal below BATNA (90.0 < 300.0).,0
merger_SPE_SPE_acq_fou_r04_c39179,merger,integrative,SPEC_NOCOT,SPEC_COT,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,52.5,7.5,2.5,7.5,66.0,0.0042899999999999995,Impasse: both agents take BATNA.,0
merger_SPE_SPE_fou_acq_r00_d88f01,merger,integrative,SPEC_NOCOT,SPEC_COT,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",6,84.0,88.0,384.0,388.0,772.0,0.49740932642487046,7.5,10.0,7.5,0.0,37.5,57.5,0.0016700000000000003,,0
merger_SPE_SPE_fou_acq_r01_a3f1ca,merger,integrative,SPEC_NOCOT,SPEC_COT,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",11,18.0,98.0,318.0,398.0,716.0,0.4441340782122905,2.5,0.0,0.0,0.0,86.0,52.5,0.00327,,0
merger_SPE_SPE_fou_acq_r02_378a01,merger,integrative,SPEC_NOCOT,SPEC_COT,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",3,6.0,178.0,306.0,478.0,784.0,0.3903061224489796,7.5,0.0,0.0,0.0,87.5,47.5,0.00071,,0
merger_SPE_SPE_fou_acq_r03_8d4e39,merger,integrative,SPEC_NOCOT,SPEC_COT,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,25.0,0.0,0.0,37.5,52.5,0.00463,Impasse: both agents take BATNA.,0
merger_SPE_SPE_fou_acq_r04_5769bf,merger,integrative,SPEC_NOCOT,SPEC_COT,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""65"", ""founder_equity_pct"": ""15"", ""integration_months"": ""36"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""1""}",5,12.0,148.0,312.0,448.0,760.0,0.4105263157894737,12.5,10.0,0.0,0.0,89.0,57.5,0.00138,,0
merger_SPE_SPE_acq_fou_r00_aee0be,merger,integrative,SPEC_COT,SPEC_COT,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,7.5,2.5,0.0,0.0,47.5,62.5,0.00452,Impasse: both agents take BATNA.,0
merger_SPE_SPE_acq_fou_r01_03dd10,merger,integrative,SPEC_COT,SPEC_COT,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,52.5,70.0,0.00443,Impasse: both agents take BATNA.,0
merger_SPE_SPE_acq_fou_r02_473b2c,merger,integrative,SPEC_COT,SPEC_COT,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,7.5,14.0,42.5,37.5,0.0036500000000000005,Impasse: both agents take BATNA.,0
