dyad_id,scenario_id,scenario_type,cond_a,cond_b,role_a,role_b,replicate,model_a,model_b,deal,deal_terms_json,rounds_to_deal,value_claimed_a,value_claimed_b,points_a,points_b,value_created,split,warmth_a_mean,dominance_a_mean,warmth_b_mean,dominance_b_mean,svi_a_mean,svi_b_mean,cost_usd_est,notes,mock
merger_COT_NEU_fou_acq_r03_cebc08,merger,integrative,COT_ONLY_p3,NEUTRAL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,47.5,47.5,0.009829999999999998,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r04_03436e,merger,integrative,COT_ONLY_p3,NEUTRAL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",3,48.0,36.0,348.0,336.0,684.0,0.5087719298245614,12.5,0.0,22.5,12.5,80.0,12.5,0.00669,,0
merger_COT_NEU_fou_acq_r05_4ca4e6,merger,integrative,COT_ONLY_p3,NEUTRAL,founder,acquirer,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",8,238.0,34.0,538.0,334.0,872.0,0.6169724770642202,0.0,0.0,12.5,22.5,47.5,89.0,0.009510000000000001,,0
merger_COT_NEU_fou_acq_r06_21bc23,merger,integrative,COT_ONLY_p3,NEUTRAL,founder,acquirer,6,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,12.5,25.0,61.0,7.5,0.01436,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r07_2f66b3,merger,integrative,COT_ONLY_p3,NEUTRAL,founder,acquirer,7,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,25.0,37.5,12.5,0.014110000000000001,Impasse: both agents take BATNA.,0
merger_COT_NEU_acq_fou_r00_f326b2,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 65, ""founder_equity_pct"": 15, ""integration_months"": 18, ""brand_retention_yrs"": 0, ""esg_clause"": 1}",10,-32.0,48.0,268.0,348.0,616.0,0.43506493506493504,7.5,2.5,32.5,25.0,52.5,89.0,0.0107,Agent A (acquirer) accepted a deal below BATNA (268.0 < 300.0).,0
merger_COT_NEU_acq_fou_r01_73c4aa,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,12.5,25.0,52.5,12.5,0.01427,Impasse: both agents take BATNA.,0
merger_COT_NEU_acq_fou_r02_094fb1,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""0"", ""esg_clause"": ""2""}",8,58.0,58.0,358.0,358.0,716.0,0.5,0.0,0.0,17.5,25.0,52.5,86.0,0.00835,,0
merger_COT_NEU_acq_fou_r03_0ee260,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 65, ""founder_equity_pct"": 5, ""integration_months"": 12, ""brand_retention_yrs"": 0, ""esg_clause"": 2}",14,6.0,62.0,306.0,362.0,668.0,0.45808383233532934,0.0,0.0,12.5,25.0,71.0,86.0,0.0129,,0
merger_COT_NEU_acq_fou_r04_18316f,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,2.5,0.0,0.0,0.0,47.5,76.0,0.010870000000000001,Impasse: both agents take BATNA.,0
merger_COT_NEU_acq_fou_r05_2df35a,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,5,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,67.5,42.5,0.01087,Impasse: both agents take BATNA.,0
merger_COT_NEU_acq_fou_r06_8a3469,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 20, ""integration_months"": 12, ""brand_retention_yrs"": 5, ""esg_clause"": 1}",4,-100.0,224.0,200.0,524.0,724.0,0.27624309392265195,0.0,0.0,12.5,7.5,37.5,87.5,0.006639999999999999,Agent A (acquirer) accepted a deal below BATNA (200.0 < 300.0).,0
merger_COT_NEU_acq_fou_r07_6dfffa,merger,integrative,COT_ONLY_p4,NEUTRAL,acquirer,founder,7,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,0.0,0.0,37.5,80.0,0.010939999999999998,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r00_f398e9,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,25.0,37.5,12.5,0.014150000000000003,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r01_749bed,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,12.5,25.0,42.5,12.5,0.014110000000000001,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r02_24cfde,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,12.5,22.5,42.5,12.5,0.013430000000000001,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r03_5a4689,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": 60, ""founder_equity_pct"": 5, ""integration_months"": 18, ""brand_retention_yrs"": 5, ""esg_clause"": 2}",8,190.0,82.0,490.0,382.0,872.0,0.5619266055045872,0.0,0.0,12.5,25.0,61.0,87.5,0.00848,,0
merger_COT_NEU_fou_acq_r04_2da557,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,202.0,22.0,502.0,322.0,824.0,0.6092233009708737,12.5,0.0,12.5,15.0,42.5,86.0,0.00706,,0
merger_COT_NEU_fou_acq_r05_be5899,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,5,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,7.5,25.0,42.5,7.5,0.01419,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r06_83dcc0,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,6,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,0.0,0.0,17.5,12.5,47.5,0.0,0.01438,Impasse: both agents take BATNA.,0
merger_COT_NEU_fou_acq_r07_ff83dc,merger,integrative,COT_ONLY_p4,NEUTRAL,founder,acquirer,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,24.0,60.0,324.0,360.0,684.0,0.47368421052631576,0.0,0.0,7.5,0.0,37.5,86.0,0.007350000000000001,,0
merger_WAR_NEU_acq_fou_r00_231e05,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,88.0,84.0,388.0,384.0,772.0,0.5025906735751295,85.0,20.0,69.0,25.0,47.5,92.5,0.00733,,0
merger_WAR_NEU_acq_fou_r01_bd4331,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",13,14.0,210.0,314.0,510.0,824.0,0.38106796116504854,91.0,21.5,69.0,25.0,75.0,22.5,0.012940000000000002,,0
merger_WAR_NEU_acq_fou_r02_7dd757,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,112.0,60.0,412.0,360.0,772.0,0.533678756476684,87.5,25.0,74.0,26.5,57.5,89.0,0.0072,,0
merger_WAR_NEU_acq_fou_r03_2c1c76,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",6,48.0,124.0,348.0,424.0,772.0,0.45077720207253885,85.0,20.0,74.0,26.5,71.0,92.5,0.008400000000000001,,0
merger_WAR_NEU_acq_fou_r04_473ff1,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-68.0,354.0,232.0,654.0,886.0,0.2618510158013544,91.0,20.0,69.0,26.5,67.5,27.5,0.01325,Agent A (acquirer) accepted a deal below BATNA (232.0 < 300.0).,0
merger_WAR_NEU_acq_fou_r05_383753,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,112.0,60.0,412.0,360.0,772.0,0.533678756476684,85.0,25.0,74.0,25.0,52.5,91.0,0.007219999999999999,,0
merger_WAR_NEU_acq_fou_r06_c27163,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,102.0,122.0,402.0,422.0,824.0,0.4878640776699029,91.0,20.0,76.0,26.5,57.5,91.0,0.00858,,0
merger_WAR_NEU_acq_fou_r07_e2363d,merger,integrative,WARMTH,NEUTRAL,acquirer,founder,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,72.0,100.0,372.0,400.0,772.0,0.48186528497409326,87.5,25.0,67.5,25.0,52.5,87.5,0.007379999999999999,,0
merger_WAR_NEU_fou_acq_r00_0f748d,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,85.0,25.0,66.0,26.5,22.5,7.5,0.01925,Impasse: both agents take BATNA.,0
merger_WAR_NEU_fou_acq_r01_6ca97b,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,190.0,82.0,490.0,382.0,872.0,0.5619266055045872,91.0,20.0,74.0,25.0,47.5,92.5,0.00846,,0
merger_WAR_NEU_fou_acq_r02_9cacbd,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""2""}",5,74.0,110.0,374.0,410.0,784.0,0.4770408163265306,91.0,16.5,72.5,25.0,77.5,42.5,0.00819,,0
merger_WAR_NEU_fou_acq_r03_95e3c8,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""24"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",8,226.0,114.0,526.0,414.0,940.0,0.5595744680851064,91.0,21.5,76.0,25.0,42.5,87.5,0.01007,,0
merger_WAR_NEU_fou_acq_r04_222e12,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,124.0,48.0,424.0,348.0,772.0,0.5492227979274611,85.0,25.0,66.0,26.5,52.5,93.5,0.00696,,0
merger_WAR_NEU_fou_acq_r05_15259f,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,174.0,98.0,474.0,398.0,872.0,0.5435779816513762,85.0,25.0,71.0,26.5,47.5,89.0,0.008369999999999999,,0
merger_WAR_NEU_fou_acq_r06_756996,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",4,24.0,60.0,324.0,360.0,684.0,0.47368421052631576,81.5,28.5,66.0,25.0,52.5,92.5,0.0068000000000000005,,0
merger_WAR_NEU_fou_acq_r07_6968ad,merger,integrative,WARMTH,NEUTRAL,founder,acquirer,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,224.0,-100.0,524.0,200.0,724.0,0.7237569060773481,85.0,49.0,66.0,30.0,42.5,75.0,0.012489999999999998,Agent B (acquirer) accepted a deal below BATNA (200.0 < 300.0).,0
merger_WAR_NEU_acq_fou_r00_b581bc,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,112.0,60.0,412.0,360.0,772.0,0.533678756476684,85.0,20.0,66.0,26.5,42.5,89.0,0.00724,,0
merger_WAR_NEU_acq_fou_r01_ece96d,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-68.0,354.0,232.0,654.0,886.0,0.2618510158013544,87.5,22.5,67.5,47.5,60.0,27.5,0.012129999999999998,Agent A (acquirer) accepted a deal below BATNA (232.0 < 300.0).,0
merger_WAR_NEU_acq_fou_r02_e144ab,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,72.0,100.0,372.0,400.0,772.0,0.48186528497409326,88.5,20.0,67.5,25.0,42.5,87.5,0.00748,,0
merger_WAR_NEU_acq_fou_r03_593e24,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",6,48.0,124.0,348.0,424.0,772.0,0.45077720207253885,91.0,20.0,76.0,26.5,47.5,91.0,0.00941,,0
merger_WAR_NEU_acq_fou_r04_cda44e,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,72.0,100.0,372.0,400.0,772.0,0.48186528497409326,85.0,25.0,70.0,25.0,42.5,87.5,0.007309999999999999,,0
merger_WAR_NEU_acq_fou_r05_78a77b,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,112.0,60.0,412.0,360.0,772.0,0.533678756476684,91.0,20.0,74.0,26.5,57.5,89.0,0.0076100000000000004,,0
merger_WAR_NEU_acq_fou_r06_52b05f,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,8.0,164.0,308.0,464.0,772.0,0.39896373056994816,91.0,26.5,74.0,26.5,37.5,86.0,0.016019999999999996,,0
merger_WAR_NEU_acq_fou_r07_25e1dc,merger,integrative,WARMTH_p1,NEUTRAL,acquirer,founder,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",6,-12.0,136.0,288.0,436.0,724.0,0.39779005524861877,91.0,20.0,76.0,26.5,42.5,89.0,0.009420000000000001,Agent A (acquirer) accepted a deal below BATNA (288.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r00_e3becc,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,250.0,-26.0,550.0,274.0,824.0,0.6674757281553398,85.0,47.5,71.0,26.5,12.5,86.0,0.01275,Agent B (acquirer) accepted a deal below BATNA (274.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r01_717cfa,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,274.0,-50.0,574.0,250.0,824.0,0.6966019417475728,85.0,47.5,66.0,39.0,42.5,67.5,0.01175,Agent B (acquirer) accepted a deal below BATNA (250.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r02_ebf5f0,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""15"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,238.0,34.0,538.0,334.0,872.0,0.6169724770642202,85.0,20.0,74.0,25.0,42.5,89.0,0.00822,,0
merger_WAR_NEU_fou_acq_r03_630275,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,136.0,-12.0,436.0,288.0,724.0,0.6022099447513812,85.0,42.5,66.0,25.0,37.5,65.0,0.014670000000000004,Agent B (acquirer) accepted a deal below BATNA (288.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r04_7bce89,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""15"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,210.0,14.0,510.0,314.0,824.0,0.6189320388349514,91.0,16.5,72.5,25.0,42.5,89.0,0.00705,,0
merger_WAR_NEU_fou_acq_r05_88843c,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,124.0,48.0,424.0,348.0,772.0,0.5492227979274611,83.5,26.5,67.5,25.0,47.5,93.5,0.00687,,0
merger_WAR_NEU_fou_acq_r06_c2aaf4,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",14,226.0,-2.0,526.0,298.0,824.0,0.6383495145631068,91.0,20.0,74.0,26.5,47.5,67.0,0.017460000000000003,Agent B (acquirer) accepted a deal below BATNA (298.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r07_325c45,merger,integrative,WARMTH_p1,NEUTRAL,founder,acquirer,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""55"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""2"", ""esg_clause"": ""1""}",3,24.0,60.0,324.0,360.0,684.0,0.47368421052631576,91.0,16.5,66.0,25.0,87.5,42.5,0.006500000000000001,,0
merger_WAR_NEU_acq_fou_r00_da0a4b,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,0,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,85.0,42.5,69.0,26.5,27.5,0.0,0.013019999999999999,Impasse: both agents take BATNA.,0
merger_WAR_NEU_acq_fou_r01_792cec,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,1,gpt-4o-mini,gpt-4o-mini,0,,,0.0,0.0,300.0,300.0,600.0,0.5,85.0,37.5,74.0,41.0,12.5,7.5,0.015880000000000002,Impasse: both agents take BATNA.,0
merger_WAR_NEU_acq_fou_r02_120de9,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,2,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",9,-68.0,354.0,232.0,654.0,886.0,0.2618510158013544,87.5,25.0,69.0,39.0,52.5,27.5,0.01087,Agent A (acquirer) accepted a deal below BATNA (232.0 < 300.0).,0
merger_WAR_NEU_acq_fou_r03_f94335,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,3,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,138.0,134.0,438.0,434.0,872.0,0.5022935779816514,85.0,20.0,67.5,25.0,57.5,89.0,0.00717,,0
merger_WAR_NEU_acq_fou_r04_2c24a8,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,4,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""8"", ""esg_clause"": ""2""}",13,-68.0,354.0,232.0,654.0,886.0,0.2618510158013544,85.0,25.0,67.5,25.0,72.5,42.5,0.012369999999999997,Agent A (acquirer) accepted a deal below BATNA (232.0 < 300.0).,0
merger_WAR_NEU_acq_fou_r05_808eda,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,5,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""56"", ""founder_equity_pct"": ""17"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",10,0.0,0.0,300.0,300.0,600.0,0.5,85.0,25.0,76.0,25.0,57.5,87.5,0.010950000000000001,"Payoff lookup error for acquirer: ""Value '56' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""; Payoff lookup error for founder: ""Value '56' not found in payoff card for issue 'cash_price_musd'. Available: [40, 45, 50, 55, 60, 65]""",0
merger_WAR_NEU_acq_fou_r06_749403,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,6,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""50"", ""founder_equity_pct"": ""5"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",4,112.0,60.0,412.0,360.0,772.0,0.533678756476684,85.0,25.0,67.5,25.0,47.5,87.5,0.0072499999999999995,,0
merger_WAR_NEU_acq_fou_r07_b9de63,merger,integrative,WARMTH_p2,NEUTRAL,acquirer,founder,7,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""18"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",4,58.0,214.0,358.0,514.0,872.0,0.4105504587155963,85.0,25.0,72.5,25.0,62.5,91.0,0.007489999999999999,,0
merger_WAR_NEU_fou_acq_r00_c2fc85,merger,integrative,WARMTH_p2,NEUTRAL,founder,acquirer,0,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""10"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""2""}",6,226.0,-2.0,526.0,298.0,824.0,0.6383495145631068,85.0,25.0,74.0,25.0,27.5,87.5,0.007620000000000001,Agent B (acquirer) accepted a deal below BATNA (298.0 < 300.0).,0
merger_WAR_NEU_fou_acq_r01_9dfd24,merger,integrative,WARMTH_p2,NEUTRAL,founder,acquirer,1,gpt-4o-mini,gpt-4o-mini,1,"{""cash_price_musd"": ""60"", ""founder_equity_pct"": ""20"", ""integration_months"": ""12"", ""brand_retention_yrs"": ""5"", ""esg_clause"": ""1""}",14,224.0,-100.0,524.0,200.0,724.0,0.7237569060773481,81.5,49.0,70.0,25.0,27.5,57.5,0.012779999999999998,Agent B (acquirer) accepted a deal below BATNA (200.0 < 300.0).,0
